nRepsTask1,nRepsTask2,ImageFile,AnimateInanimate,ValenceScore,Rand,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,part1.thisRepN,part1.thisTrialN,part1.thisN,part1.thisIndex,trialsStudyImages.thisRepN,trialsStudyImages.thisTrialN,trialsStudyImages.thisN,trialsStudyImages.thisIndex,trialsOriginal.thisRepN,trialsOriginal.thisTrialN,trialsOriginal.thisN,trialsOriginal.thisIndex,key_resp.started,WelcomeText.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,key_resp_2.started,ConsentText.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.started,InstructionText.started,key_resp_3.keys,key_resp_3.rt,key_resp_8.started,text_7.started,key_resp_8.keys,key_resp_8.rt,text_4.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,image.started,key_resp_7.started,key_resp_7.keys,key_resp_7.corr,joystick.x,joystick.y,joystick.button_0,joystick.button_1,joystick.button_2,joystick.button_3,joystick.button_4,joystick.button_5,joystick.button_6,joystick.button_7,joystick.button_8,joystick.button_9,joystick.button_10,joystick.time,key_resp_7.rt,text_6.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,image_2.started,key_resp_9.started,button_resp.started,key_resp_9.keys,key_resp_9.corr,button_resp.keys,joystick_4.x,joystick_4.y,joystick_4.button_0,joystick_4.button_1,joystick_4.button_2,joystick_4.button_3,joystick_4.button_4,joystick_4.button_5,joystick_4.button_6,joystick_4.button_7,joystick_4.button_8,joystick_4.button_9,joystick_4.button_10,joystick_4.time,key_resp_9.rt,image_2.stopped,key_resp_9.stopped,button_resp.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
1,0,Images/Elephant 1.jpg,1,5.8272,0.8577314539099176,0,0,0,0,0,0,0,0,,,,,0,35,35,40,,,,,65.10297219999484,65.60522389999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.40221420000307,64.40221420000307,64.40221420000307,2,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,56.223301599995466,0.6806184999877587,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Baby 6.jpg,1,6.0604,0.26349201258450206,0,0,0,0,0,0,0,0,,,,,0,36,36,65,,,,,66.3190462999919,66.81971149999299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.60522389999824,65.60522389999824,65.60522389999824,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,57.437697599991225,0.6856247000105213,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Fire 7.jpg,2,1.7007,0.9501201046146629,0,0,0,0,0,0,0,0,,,,,0,37,37,60,,,,,67.58597379998537,68.08540750000975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.81971149999299,66.81971149999299,66.81971149999299,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,58.70551780000096,0.7428653999813832,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Lake 3.jpg,2,5.9732,0.8722939171423078,0,0,0,0,0,0,0,0,,,,,0,38,38,22,,,,,68.85279989999253,69.35217709999415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.08540750000975,68.08540750000975,68.08540750000975,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.972572999977274,0.7411051999952178,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Dirt 1.jpg,2,1.6168,0.6695803900912131,0,0,0,0,0,0,0,0,,,,,0,39,39,0,,,,,70.10286739998264,70.6027216000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.35217709999415,69.35217709999415,69.35217709999415,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.22314799999003,0.7237325999885798,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Jail 5.jpg,2,3.0599,0.07486446158300541,0,0,0,0,0,0,0,0,,,,,0,40,40,7,,,,,71.20260359998792,71.70503599999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6027216000075,70.6027216000075,70.6027216000075,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,62.32172999999602,0.5682522999995854,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Flowers 7.jpg,2,5.7452,0.4154522113949739,0,0,0,0,0,0,0,0,,,,,0,41,41,14,,,,,72.38575200000196,72.88567329998477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.70503599999938,71.70503599999938,71.70503599999938,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,63.50447189999977,0.6486210000002757,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Couple 8.jpg,1,5.7678,0.9440175279065489,0,0,0,0,0,0,0,0,,,,,0,42,42,48,,,,,73.418731999991,73.92260109999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.88567329998477,72.88567329998477,72.88567329998477,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64.53672599999118,0.5160660999827087,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Lake 2.jpg,2,6.3635,0.012122517432576752,0,0,0,0,0,0,0,0,,,,,0,43,43,46,,,,,74.55261839999002,75.05210959998658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.92260109999916,73.92260109999916,73.92260109999916,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,65.67197629998554,0.6073011999833398,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Scared face 3.jpg,1,3.0377,0.39989359561204807,0,0,0,0,0,0,0,0,,,,,0,44,44,5,,,,,75.60319490000256,76.1059297999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.05210959998658,75.05210959998658,75.05210959998658,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,66.71995400000014,0.5175591000006534,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Cat 5.jpg,1,6.1842,0.2993849771344371,0,0,0,0,0,0,0,0,,,,,0,45,45,4,,,,,76.83553579999716,77.3512056999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1059297999891,76.1059297999891,76.1059297999891,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,67.95332339999732,0.7048787000239827,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Picnic 1.jpg,1,6.0998,0.013197503905397312,0,0,0,0,0,0,0,0,,,,,0,46,46,70,,,,,78.1196643000003,78.61868839999079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3512056999898,77.3512056999898,77.3512056999898,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,69.23950699999114,0.7468164000019897,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Fireworks 2.jpg,2,6.277,0.9574516434771356,0,0,0,0,0,0,0,0,,,,,0,47,47,21,,,,,79.21878719999222,79.71894359998987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.61868839999079,78.61868839999079,78.61868839999079,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.33664059999865,0.5681021999916993,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Bird 3.jpg,1,6.0495,0.7060375059060603,0,0,0,0,0,0,0,0,,,,,0,48,48,69,,,,,80.41930639999919,80.91859369998565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.71894359998987,79.71894359998987,79.71894359998987,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,71.53846929999418,0.6763763000199106,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Gun 6.jpg,2,2.9016,0.31960683806099544,0,0,0,0,0,0,0,0,,,,,0,49,49,42,,,,,81.38607039998169,81.88607799998135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.91859369998565,80.91859369998565,80.91859369998565,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,72.50569930000347,0.444383399997605,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Rainbow 1.jpg,2,6.2286,0.6276019931043489,0,0,0,0,0,0,0,0,,,,,0,50,50,8,,,,,82.65271850000136,83.15547890000744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88607799998135,81.88607799998135,81.88607799998135,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,73.77224049999495,0.7486625000019558,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Galaxy 4.jpg,2,5.4342,0.26067261265936803,0,0,0,0,0,0,0,0,,,,,0,51,51,18,,,,,83.768705399998,84.26868639999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.15547890000744,83.15547890000744,83.15547890000744,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,74.88698640000075,0.5909798000066075,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Mother 5.jpg,1,5.9438,0.9122496176418544,0,0,0,0,0,0,0,0,,,,,0,52,52,74,,,,,84.90265579998959,85.4021228000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26868639999884,84.26868639999884,84.26868639999884,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,76.02216459999909,0.6138965999998618,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Dead bodies 2.jpg,1,1.2275,0.7641621579010838,0,0,0,0,0,0,0,0,,,,,0,53,53,53,,,,,86.22010229999432,86.72161400000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4021228000056,85.4021228000056,85.4021228000056,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.34033289999934,0.7998620999860577,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Hangover 1.jpg,1,2.3921,0.5142622623412806,0,0,0,0,0,0,0,0,,,,,0,54,54,45,,,,,87.73618899998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.72161400000914,86.72161400000914,86.72161400000914,None,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78.85418659998686,,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Neonazi 1.jpg,1,2.0577,0.4286272595660632,0,0,0,0,0,0,0,0,,,,,0,55,55,66,,,,,88.90266259998316,89.40190319999238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.25124459998915,88.25124459998915,88.25124459998915,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,80.02359389999765,0.6322299000166822,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Sleepy pose 1.jpg,1,2.603,0.014083813044789784,0,0,0,0,0,0,0,0,,,,,0,56,56,20,,,,,89.91940680000698,90.42124599998351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.40190319999238,89.40190319999238,89.40190319999238,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,81.03890179999871,0.49709449999500066,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Destruction 5.jpg,2,2.1143,0.6225236117358539,0,0,0,0,0,0,0,0,,,,,0,57,57,1,,,,,91.15336840000236,91.6561747000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.42124599998351,90.42124599998351,90.42124599998351,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,82.27356800000416,0.70093469999847,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Miserable pose 1.jpg,1,2.579,0.41254038389301795,0,0,0,0,0,0,0,0,,,,,0,58,58,73,,,,,92.35252220000257,92.85468960000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6561747000087,91.6561747000087,91.6561747000087,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,83.47158309997758,0.6747293999942485,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Destruction 10.jpg,2,2.0682,0.33267433135769797,0,0,0,0,0,0,0,0,,,,,0,59,59,9,,,,,93.60237599999527,94.10223819999374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.85468960000435,92.85468960000435,92.85468960000435,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,84.72115779999876,0.7162799999932759,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Lake 10.jpg,2,6.125,0.9853027217264094,0,0,0,0,0,0,0,0,,,,,0,60,60,44,,,,,95.11918449998484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.10223819999374,94.10223819999374,94.10223819999374,None,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,86.23678569999174,,95.1025044999842,95.1025044999842,95.1025044999842,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Cat 4.jpg,1,5.798,0.06333628944787684,0,0,0,0,0,0,0,0,,,,,0,61,61,38,,,,,96.31902520000585,96.8190048999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61900859998423,95.61900859998423,95.61900859998423,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,87.43775789998472,0.6716752000211272,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Miserable pose 4.jpg,1,2.5702,0.4458257869062262,0,0,0,0,0,0,0,0,,,,,0,62,62,32,,,,,97.43594359999406,97.93900990000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8190048999968,96.8190048999968,96.8190048999968,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,88.555197699985,0.5990798999846447,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Frustrated pose 2.jpg,1,2.6481,0.07843080009801606,0,0,0,0,0,0,0,0,,,,,0,63,63,49,,,,,98.45255620000535,98.95245039998554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.93900990000111,97.93900990000111,97.93900990000111,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,89.57163469999796,0.4870957999955863,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Wedding 6.jpg,1,6.0481,0.4733426449134829,0,0,0,0,0,0,0,0,,,,,0,64,64,31,,,,,99.36906100000488,99.87145919998875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.95245039998554,98.95245039998554,98.95245039998554,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,90.48693549999734,0.38547760000801645,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Sad pose 4.jpg,1,2.8282,0.528378645398541,0,0,0,0,0,0,0,0,,,,,0,65,65,26,,,,,100.31873299999279,100.81884110000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87145919998875,99.87145919998875,99.87145919998875,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,91.43680119997589,0.41840809999848716,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Intensity 1.jpg,1,2.8252,0.013798226426593896,0,0,0,0,0,0,0,0,,,,,0,66,66,76,,,,,101.25286989999586,101.75448909998522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.81884110000101,100.81884110000101,100.81884110000101,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,92.37276840000413,0.40688210001098923,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Gun 4.jpg,2,2.9016,0.1467485923469446,0,0,0,0,0,0,0,0,,,,,0,67,67,55,,,,,102.28626580000855,102.78992370000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.75448909998522,101.75448909998522,101.75448909998522,1,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,93.405912599992,0.5043319999822415,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Car Accident 3.jpg,2,2.7945,0.7732278009857427,0,0,0,0,0,0,0,0,,,,,0,68,68,58,,,,,103.28544569999212,103.78577170000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.78992370000924,102.78992370000924,102.78992370000924,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,94.40322670000023,0.4681326000136323,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Angry face 3.jpg,1,2.5188,0.21834471638364283,0,0,0,0,0,0,0,0,,,,,0,69,69,27,,,,,104.45275979998405,104.95459879998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.78577170000062,103.78577170000062,103.78577170000062,1,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,95.5724438999896,0.6408135000092443,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Flowers 1.jpg,2,5.8142,0.5470930681193592,0,0,0,0,0,0,0,0,,,,,0,70,70,25,,,,,105.76926919998368,106.2703050999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.95459879998816,104.95459879998816,104.95459879998816,2,1,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,96.88849529999425,0.7926583000225946,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Dog 18.jpg,1,6.1614,0.7399603693185757,0,0,0,0,0,0,0,0,,,,,0,71,71,35,,,,,107.28605190000962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2703050999844,106.2703050999844,106.2703050999844,None,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,98.40390849998221,,107.26941360000637,107.26941360000637,107.26941360000637,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Birthday 3.jpg,2,5.5506,0.43820828115997645,0,0,0,0,0,0,0,0,,,,,0,72,72,61,,,,,107.95236490000389,108.45339219999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.78805750000174,107.78805750000174,107.78805750000174,1,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,99.0708433999971,0.13572069999645464,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
1,0,Images/Explosion 1.jpg,2,2.7061,0.09556197736042626,0,0,0,0,0,0,0,0,,,,,0,73,73,77,,,,,108.83564209999167,109.3355978000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.45339219999732,108.45339219999732,108.45339219999732,1,0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,99.95334809998167,0.35626940001384355,,,,,001,A,2022-10-21_19h43.47.102,psychopy,2022.2.4,60.00758496060822,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3355978000036,109.3355978000036,109.3355978000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
