nRepsTask1,nRepsTask2,ImageFile,AnimateInanimate,ValenceScore,Rand,controlTaskOrder.thisRepN,controlTaskOrder.thisTrialN,controlTaskOrder.thisN,controlTaskOrder.thisIndex,part1.thisRepN,part1.thisTrialN,part1.thisN,part1.thisIndex,part2.thisRepN,part2.thisTrialN,part2.thisN,part2.thisIndex,trialsStudyImages2.thisRepN,trialsStudyImages2.thisTrialN,trialsStudyImages2.thisN,trialsStudyImages2.thisIndex,trialsTestImages2_1.thisRepN,trialsTestImages2_1.thisTrialN,trialsTestImages2_1.thisN,trialsTestImages2_1.thisIndex,trialsTestImages2_2.thisRepN,trialsTestImages2_2.thisTrialN,trialsTestImages2_2.thisN,trialsTestImages2_2.thisIndex,trialsTestImages2_3.thisRepN,trialsTestImages2_3.thisTrialN,trialsTestImages2_3.thisN,trialsTestImages2_3.thisIndex,trialsTestImages2_4.thisRepN,trialsTestImages2_4.thisTrialN,trialsTestImages2_4.thisN,trialsTestImages2_4.thisIndex,trialsStudyImages.thisRepN,trialsStudyImages.thisTrialN,trialsStudyImages.thisN,trialsStudyImages.thisIndex,trialsTest1_1.thisRepN,trialsTest1_1.thisTrialN,trialsTest1_1.thisN,trialsTest1_1.thisIndex,trialsTest1_2.thisRepN,trialsTest1_2.thisTrialN,trialsTest1_2.thisN,trialsTest1_2.thisIndex,key_resp.started,WelcomeText.started,key_resp.keys,key_resp.rt,text_2.started,key_resp_2.started,ConsentText.started,key_resp_2.keys,key_resp_2.rt,text_2.stopped,key_resp_3.started,InstructionText.started,key_resp_3.keys,key_resp_3.rt,key_resp_8.started,text_7.started,key_resp_8.keys,key_resp_8.rt,text_8.started,key_resp_13.started,key_resp_13.keys,key_resp_13.rt,key_resp_14.started,image_7.started,key_resp_14.keys,key_resp_14.rt,text_9.started,key_resp_15.started,key_resp_15.keys,key_resp_15.rt,key_resp_16.started,image_6.started,key_resp_16.keys,key_resp_16.corr,key_resp_16.rt,text_5.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,key_resp_17.started,image_8.started,key_resp_17.keys,key_resp_17.corr,key_resp_17.rt,key_resp_18.started,image_9.started,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,key_resp_19.started,image_10.started,key_resp_19.keys,key_resp_19.corr,key_resp_19.rt,text_4.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,image.started,key_resp_7.started,joystick.started,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,joystick.x,joystick.y,joystick.button_0,joystick.button_1,joystick.button_2,joystick.button_3,joystick.button_4,joystick.button_5,joystick.button_6,joystick.button_7,joystick.button_8,joystick.button_9,joystick.button_10,joystick.time,text_6.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,image_2.started,key_resp_9.started,button_resp.started,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,button_resp.keys,key_resp_10.started,image_3.started,key_resp_10.keys,key_resp_10.corr,key_resp_10.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
1,0,Images/Intensity 1.jpg,1,2.8252,0.36804645311705486,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,16,,,,,,,,,57.52539210021496,,,,,58.02505569998175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.30844039982185,57.30844039982185,57.30844039982185,1,1,0.19390879990532994,None,,,,,,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Bird 3.jpg,1,6.0495,0.1352931607121708,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,9,,,,,,,,,58.17528969980776,,,,,58.67493689991534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02505569998175,58.02505569998175,58.02505569998175,1,1,0.13307989994063973,None,,,,,,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Explosion 4.jpg,2,2.4912,0.7212808895846713,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,18,,,,,,,,,58.94139799987897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67493689991534,58.67493689991534,58.67493689991534,1,0,0.24409710010513663,None,,,,,,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Massage 2.jpg,1,5.7288,0.7429463957737557,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,12,,,,,,,,,59.6586047001183,,,,,60.15995110012591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.44222560012713,59.44222560012713,59.44222560012713,1,1,0.19704340025782585,None,,,,,,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Miserable pose 1.jpg,1,2.579,0.9842937974063046,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,13,,,,,,,,,60.42537740012631,,,,,60.924816200044006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.15995110012591,60.15995110012591,60.15995110012591,1,1,0.23839269997552037,None,,,,,,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Lake 2.jpg,2,6.3635,0.038556499084352325,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,,,,,64.32538700010628,,,,,64.82484250003472,,,,,,,,,,,,,,,,,,,,,,,,,,60.924816200044006,60.924816200044006,space,0.6968849999830127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.65318709984422,61.65318709984422,1,0,2.6407846002839506,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Dead bodies 2.jpg,1,1.2275,0.4735435104339807,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,13,,,,,65.2585590002127,,,,,65.76082860026509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.82484250003472,64.82484250003472,1,1,0.41336080012843013,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Frustrated pose 2.jpg,1,2.6481,0.3685257732333962,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,65.87609919998795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.76082860026509,65.76082860026509,1,1,0.09423759998753667,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Fireworks 3.jpg,2,6.0651,0.6993548167660798,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,66.62522790022194,,,,,67.12666990002617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.39224880002439,66.39224880002439,1,0,0.21494399989023805,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Galaxy 2.jpg,2,5.7867,0.6302955236819875,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,11,,,,,67.44265859993175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.12666990002617,67.12666990002617,1,0,0.28668770007789135,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Elephant 1.jpg,1,5.8272,0.37337377918824577,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,,,,,68.92558499984443,,,,,69.42458130000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.94528390001506,67.94528390001506,1,1,0.9564386000856757,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Gun 4.jpg,2,2.9016,0.5910602635530477,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,15,,,,,69.87596550025046,,,,,70.37642550002784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.42458130000159,69.42458130000159,1,0,0.4296076004393399,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Bridge 1.jpg,2,5.9383,0.6897392198828115,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,,,,,71.55877090012655,,,,,72.05874240025878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37642550002784,70.37642550002784,1,0,1.1583306002430618,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Lake 10.jpg,2,6.125,0.06803783377646444,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,72.80896960012615,,,,,73.3084613000974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.05874240025878,72.05874240025878,1,0,0.72376439999789,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Gun 6.jpg,2,2.9016,0.445563316770595,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,73.85866119991988,,,,,74.35879820026457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3084613000974,73.3084613000974,1,0,0.5300365001894534,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Car Accident 3.jpg,2,2.7945,0.05253607583664577,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,18,,,,,74.44196010008454,,,,,74.94158350024372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.35879820026457,74.35879820026457,1,0,0.05621509999036789,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
1,0,Images/Garbage dump 3.jpg,2,2.0219,0.9706680669368237,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,12,,,,,75.32473460026085,,,,,75.82481520017609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.94158350024372,74.94158350024372,1,0,0.35286010010167956,1,001,A,2022-10-17_14h06.00.881,psychopy,2022.2.4,60.185636674058266,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82481520017609,75.82481520017609,,,,,,,,,,,
